DateTime,hr,MST_act,HRHT_act,AHAGOT_act,AHBGOT_act
2024-01-11 10:15:00,-16.68743612110971,546.1256809666667,536.2583323333333,116.23269233333332,124.4441125
2024-01-11 10:30:00,-26.01583003059902,542.2531065,537.9827004,116.26008913333334,124.4698776
2024-01-11 10:45:00,-34.614754922213635,540.6752996333333,538.1844059666668,116.28748593333334,125.17411673333334
2024-01-11 11:00:00,-26.551510173856837,542.4942817666666,540.5509053,116.1961529,125.8341797
2024-01-11 11:15:00,-21.742197465376737,542.3430385,541.4437504,115.83966996666668,125.72441143333332
2024-01-11 11:30:00,-32.15523842082116,540.0097776333333,539.1115538333333,115.5583722,125.51110963333332
2024-01-11 11:45:00,-31.506274311426463,540.5841049333334,536.6931433666667,115.2791305,124.8206233
2024-01-11 12:00:00,-14.566269118769371,541.1953825666666,537.8370964,114.40226083333334,123.64212
2024-01-11 12:15:00,-14.37662556633537,541.0527721666667,538.4060692666667,114.3716088,123.8220875
2024-01-11 12:30:00,-13.972520416158773,540.7701959666666,538.9148544,114.45886236666666,123.77166236666666
2024-01-11 12:45:00,-11.864134397318066,541.3673438,539.5207136,114.5461159,123.87775016666666
2024-01-11 13:00:00,-3.0864816554376877,541.5939477666667,542.4532308333334,114.6333695,123.79182423333332
2024-01-11 13:15:00,-9.313600940689184,540.6400381333333,540.8035938666667,114.7677075,123.75243053333332
2024-01-11 13:30:00,-13.404572398523593,540.9827440333333,539.5138885,114.92183753333336,123.92711446666668
2024-01-11 13:45:00,-16.944709756202027,540.3417730666666,539.3535308,115.03918493333332,124.00359856666668
2024-01-11 14:00:00,-10.49949713911868,541.3155077333333,540.7871930333333,115.09751593333333,123.99492886666668
2024-01-11 14:15:00,-9.832939528506172,541.0431683333333,541.3262816666667,115.04615986666666,124.0435103
2024-01-11 14:30:00,-7.54713100212904,541.2443972,541.4017223666666,114.969939,123.8763018
2024-01-11 14:45:00,-7.458962505824796,540.8045891,541.2691229333333,114.89371813333332,123.78943006666668
2024-01-11 15:00:00,-18.312477862203227,539.4602311,538.3549686,114.81749723333331,123.67796743333334
2024-01-11 15:15:00,-19.94702395133019,540.2776828,536.8183868333333,114.76841136666668,123.67039006666666
2024-01-11 15:30:00,-7.403874870853197,542.3592591666667,538.2951751666667,114.89031896666668,123.84509673333332
2024-01-11 15:45:00,-6.470633585638336,537.9377675,537.1416212,116.25212063333332,124.8332045
2024-01-11 16:00:00,-1.4989813464208694,534.6904857666667,534.2016165,118.03061806666666,126.2736878
2024-01-11 16:15:00,5.243094842662504,535.7613493666666,529.5372928333333,120.3378248,127.76307833333334
2024-01-11 16:30:00,2.624676397741137,533.6226927666667,528.7223635333334,121.75501896666668,128.7773749
2024-01-11 16:45:00,17.759583292508836,537.7685694666667,532.2800231,122.14564766666666,129.16830493333333
2024-01-11 17:00:00,39.68225992122069,539.7492315666667,539.5022668333334,122.5189958,129.85457093333332
2024-01-11 17:15:00,32.25793499815084,539.1144184666667,539.2811003,123.1771189,130.25178183333333
2024-01-11 17:30:00,22.33409871400431,540.065363,539.5925950666666,124.06278723333332,131.85406023333334
2024-01-11 17:45:00,14.752480568809666,538.7465547333333,537.2333355333334,124.09573016666668,131.4194644
2024-01-11 18:00:00,9.725974291146056,537.9714823,536.0740003666666,124.05752013333334,131.4768805
2024-01-11 18:15:00,11.171574105967554,538.9428894666667,537.0394269666666,124.2419804,131.51053833333333
2024-01-11 18:30:00,14.326793093581903,539.4303534,537.7056454333333,124.42929146666664,131.43228133333335
2024-01-11 18:45:00,17.613283130333866,539.6926290666667,538.6602425,124.50133976666666,131.4590347
2024-01-11 19:00:00,7.1412239444021495,539.7736786,535.9416283,124.57952523333334,131.92684756666665
2024-01-11 19:15:00,5.722955559020852,539.4690124666666,537.5028046000001,124.9165472,132.65544413333333
2024-01-11 19:30:00,-6.425415590554456,537.4310343666666,537.3777705666666,125.27593893333334,133.21634546666667
2024-01-11 19:45:00,-17.264852114330917,537.8374774,537.5862569999999,126.22821813333331,134.78551803333335
2024-01-11 20:00:00,-61.383650321990935,534.9073864333333,532.7877163666667,128.77516493333334,136.58624413333334
2024-01-11 20:15:00,-39.91964543387282,532.8236860333333,535.5267497666667,127.02848533333334,134.7523075
2024-01-11 20:30:00,-7.998289222878619,538.0545785999999,538.4659584666666,126.0062977,133.91021
2024-01-11 20:45:00,-2.222014519898493,538.3062328,537.1853852333334,125.079444,133.13926546666667
2024-01-11 21:00:00,6.0237560583503935,536.9672131333333,538.4703445,124.1886025,132.02309316666663
2024-01-11 21:15:00,15.890062869315091,537.5225064666666,539.2773728000001,123.69001203333336,131.57428506666668
2024-01-11 21:30:00,13.888563705789895,538.4902249333334,536.2173947,123.3955198,131.3553509
2024-01-11 21:45:00,19.48815725053671,538.4713666333333,538.1048299333333,123.18813193333334,131.5334484
2024-01-11 22:00:00,21.6706120017952,538.8726874666667,538.6791762666667,123.08664663333332,131.76314906666667
2024-01-11 22:15:00,20.13172709507791,538.5822065,538.5611160333333,123.163116,131.71663643333332
2024-01-11 22:30:00,25.154902497919625,539.7101084333334,539.5649337,123.30553123333334,131.64672923333333
2024-01-11 22:45:00,30.65988283343648,540.7896067,540.3200240666666,123.4692971,131.57331523333335
2024-01-11 23:00:00,13.749141729825514,543.5927389666666,535.3881116666666,122.81719126666668,130.85455823333334
2024-01-11 23:15:00,-21.21399250516201,536.5860461333333,526.2662807,121.9693725,129.9818341
2024-01-11 23:30:00,-22.21233829653413,534.2235596,529.6668053333334,121.3212993,129.05969533333334
2024-01-11 23:45:00,-22.311452527129905,536.4559850333334,532.2367753666666,119.47642253333332,127.08706213333332
2024-01-12 00:00:00,-4.741566412355475,539.4505325666667,533.2855709666666,119.22674846666666,126.80191906666666
2024-01-12 00:15:00,-18.69723690372736,535.8312988666667,528.5393089666667,120.62331986666668,128.28017983333334
2024-01-12 00:30:00,-24.741900208118253,536.9882009333334,534.5429751666667,121.01716846666666,128.98732363333332
2024-01-12 00:45:00,-65.4040994741924,540.9545692666667,533.0453472,121.17359066666668,129.29575886666666
2024-01-12 01:00:00,-64.60772305662726,543.0529139666667,536.6475049333334,119.91920026666666,128.93923826666668
2024-01-12 01:15:00,-72.49424618710293,545.0515850333333,538.5225483,120.23218806666668,130.24550163333333
2024-01-12 01:30:00,-88.67970258035398,544.5352583333333,539.5181117666667,121.59954066666668,132.05758333333333
2024-01-12 01:45:00,-92.89264634780598,543.6972888666667,541.4507315333334,122.68214736666668,132.21416556666668
2024-01-12 02:00:00,-98.8351060147396,539.9291891666667,533.6050114,120.22826186666666,129.7932937
2024-01-12 02:15:00,-53.50850465201427,539.8874055,537.2762008999999,116.91168086666669,127.0105
2024-01-12 02:30:00,-12.879180633710646,539.8650597,538.7971772333334,114.4066773,123.23026076666667
2024-01-12 02:45:00,4.656341803723819,540.6294698333332,539.3547032,113.66840063333332,121.5945529
2024-01-12 03:00:00,15.3439308686681,541.0529689666666,539.9814537999999,112.51616726666668,121.42299613333334
